status,timestamp_ms,rtc_iso8601,rtc_unix,pressure_hpa,temperature_c,altitude_m,acc_x,acc_y,acc_z,pitch_deg,yaw_deg,roll_deg,aspd_status,aspd_pressure_pa,aspd_temp_c,aspd_airspeed_mps,mpxv_adc,mpxv_v_adc,mpxv_v_sensor,hx711_raw,gnss_lat,gnss_lon,gnss_alt_m,gnss_fix,gnss_siv,esc_time_ms,esc_throttle,esc_current_a,esc_voltage_v,esc_mah,esc_temp_c,esc_power_pct,esc_vbec_v,esc_rpm,esc_err,pressure_hpa_f,temperature_c_f,altitude_m_f,aspd_pressure_pa_f,aspd_temp_c_f,aspd_airspeed_mps_f,mpxv_adc_f,mpxv_v_adc_f,mpxv_v_sensor_f,hx711_f,gnss_lat_f,gnss_lon_f,gnss_alt_m_f,esc_throttle_f,esc_current_a_f,esc_voltage_v_f,esc_temp_c_f,esc_power_pct_f,esc_vbec_v_f,esc_rpm_f,acc_x_raw,acc_y_raw,acc_z_raw,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,lin_x,lin_y,lin_z,grav_x,grav_y,grav_z,acc_x_f,acc_y_f,acc_z_f,gyro_x_f,gyro_y_f,gyro_z_f,mag_x_f,mag_y_f,mag_z_f,lin_x_f,lin_y_f,lin_z_f,grav_x_f,grav_y_f,grav_z_f,mw_roll_deg,mw_pitch_deg,mw_yaw_deg,roll_raw,pitch_raw,yaw_raw,ekf_flags,ekf_x_m,ekf_y_m,ekf_z_m,ekf_vx_mps,ekf_vy_mps,ekf_vz_mps,ekf_speed_mps,ekf_pos_h_unc_m,ekf_pos_v_unc_m,ekf_vel_unc_mps,ekf_lat,ekf_lon,ekf_alt_m,imu_samples,imu_lin_rms_mps2,imu_gyro_rms_rps,imu_lin_max_mps2,imu_gyro_max_rps,imu_reset_count,imu_acc_accuracy,imu_gyro_accuracy,imu_mag_accuracy,imu_lin_accuracy,imu_grav_accuracy,imu_quat_accuracy,imu_quat_rad_accuracy,gnss_h_acc_m,gnss_v_acc_m,gnss_speed_acc_mps,gnss_heading_deg,gnss_heading_acc_deg,log_dt_ms,log_overrun_count,sd_write_error_count,baro_age_ms,gnss_age_ms,airspeed_age_ms,esc_age_ms
LOGGING,495853,2026-04-06T17:59:26,1775498366,989.16,32.36,202.53,1.674,1.5,11.578,-22.31,-157.47,0.15,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,989.22,32.38,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.824,1.379,11.84,0.371,0.152,0.293,27.125,-19,43.5,-4.973,-0.086,2.648,4.406,2.07,9.195,1.674,1.5,11.578,0.141,-0.131,0.237,22.585,-20.704,44.53,-3.17,-0.39,2.58,4.01,1.79,9.05,-45.63,-27.8,-34.36,13.52,-31.13,176.46,9,-73.384,131.203,161.046,1.807,8.162,2.982,8.88,5738.92,2.71,135.04,0,0,161.05,3,4.11,0.3065,4.11,0.3072,0,2,0,3,3,3,3,0.0623,0,0,0,0,0,42,326,0,1,-1,-1,-1
LOGGING,495903,2026-04-06T17:59:26,1775498366,989.16,32.36,202.53,1.879,1.393,11.37,-22.95,-156.77,0.28,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,989.21,32.37,202.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09,1.266,12.066,0.053,-0.314,0.23,27.125,-19,43.5,-5.363,-1.227,0.449,4.406,2.07,9.195,1.879,1.393,11.37,0.164,-0.126,0.239,22.585,-20.704,44.53,-3.58,-0.43,2.55,4.05,1.82,9.07,-45.62,-27.95,-33.29,13.36,-32.77,179.55,9,-73.293,131.592,161.077,2.011,8.203,2.942,8.94,5745.29,2.7,135.12,0,0,161.08,3,4.4186,0.3167,4.4318,0.3181,0,2,0,3,3,3,3,0.064,0,0,0,0,0,50,326,0,1,-1,-1,-1
LOGGING,495950,2026-04-06T17:59:27,1775498367,989.16,32.36,202.53,1.958,1.552,11.629,-23.66,-156.1,0.44,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,989.21,32.37,202.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.996,1.879,12.562,0.066,-0.381,0.326,27.125,-19,43.5,-2.426,0.426,4.203,4.484,2.07,9.211,1.958,1.552,11.629,0.151,-0.153,0.25,22.585,-20.704,44.53,-3.57,-0.39,2.59,4.12,1.86,9.09,-45.62,-28.12,-32.28,13.29,-33.51,-179.95,9,-73.187,132.005,161.225,2.228,8.251,2.953,9.04,5752.02,2.71,135.21,0,0,161.22,3,4.4255,0.3296,4.4318,0.338,0,2,0,3,3,3,3,0.0642,0,0,0,0,0,47,326,0,48,-1,-1,-1
LOGGING,496001,2026-04-06T17:59:27,1775498367,989.14,32.36,202.69,2.158,1.567,11.957,-24.49,-155.44,0.41,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,989.2,32.37,202.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.492,2.414,12.793,0.297,-0.219,0.346,27.125,-19,43.5,-6.219,0.406,3.637,4.703,2.023,9.156,2.158,1.567,11.957,0.112,-0.223,0.266,22.585,-20.704,44.53,-3.62,-0.33,2.7,4.26,1.91,9.11,-45.75,-28.47,-31.29,13.09,-34.82,-179.5,9,-73.077,132.395,161.249,2.432,8.295,2.901,9.12,5758.33,2.71,135.29,0,0,161.25,3,4.5265,0.3647,4.728,0.3724,0,2,0,3,3,3,3,0.0645,0,0,0,0,0,51,326,0,1,-1,-1,-1
LOGGING,496039,2026-04-06T17:59:27,1775498367,989.14,32.36,202.69,1.477,1.637,12.274,-25.53,-154.76,0.34,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,989.2,32.37,202.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.566,1.914,14.402,0.416,-0.342,0.357,27.125,-19,43.5,-6.219,0.406,3.637,4.703,2.023,9.156,1.477,1.637,12.274,0.118,-0.297,0.281,22.585,-20.704,44.53,-3.82,-0.27,2.77,4.28,1.91,9.12,-45.91,-28.97,-30.29,13.09,-34.82,-179.5,9,-72.97,132.748,161.373,2.629,8.335,2.91,9.21,5764.03,2.71,135.36,0,0,161.37,2,4.728,0.4262,4.728,0.4346,0,2,0,3,3,3,3,0.0645,0,0,0,0,0,38,326,0,39,-1,-1,-1
LOGGING,496062,2026-04-06T17:59:27,1775498367,989.12,32.35,202.84,1.94,1.696,12.625,-26.07,-154.39,0.25,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,989.18,32.37,202.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.441,2.145,15.281,-0.162,-0.881,0.365,27.125,-19,43.5,-6.219,0.406,3.637,4.703,2.023,9.156,1.94,1.696,12.625,0.104,-0.357,0.293,22.585,-20.704,44.53,-3.82,-0.27,2.77,4.28,1.91,9.12,-46,-29.31,-29.75,13.09,-34.82,-179.5,9,-72.913,132.926,161.33,2.727,8.356,2.851,9.24,5766.88,2.7,135.39,0,0,161.33,1,4.728,0.4738,4.728,0.4738,0,2,0,3,3,3,3,0.0645,0,0,0,0,0,23,326,0,1,-1,-1,-1
LOGGING,496101,2026-04-06T17:59:27,1775498367,989.12,32.35,202.84,1.243,1.885,12.945,-26.07,-154.39,0.25,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,989.18,32.37,202.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.676,3.219,15.207,-0.162,-0.881,0.365,27.125,-19,43.5,-7.668,0.766,8.07,5.211,1.906,9.008,1.243,1.885,12.945,0.104,-0.357,0.293,22.585,-20.704,44.53,-4.31,-0.14,3.45,4.43,1.91,9.1,-46,-29.31,-29.75,13.09,-34.82,-179.5,9,-72.808,133.236,161.435,2.928,8.393,2.868,9.34,5771.86,2.71,135.45,0,0,161.44,1,5.5204,0.4738,5.5204,0.4738,0,2,0,3,3,3,3,0.0645,0,0,0,0,0,39,326,0,40,-1,-1,-1
LOGGING,496132,2026-04-06T17:59:27,1775498367,989.12,32.35,202.84,1.474,2.012,13.701,-26.94,-153.99,0.13,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,989.17,32.36,202.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.676,2.105,11.953,0.1,-0.492,0.26,30.75,-18.812,38.812,-1.684,0.254,2.984,5.211,1.906,9.008,1.474,2.012,13.701,0.071,-0.383,0.298,22.844,-20.644,44.348,-4.45,-0.03,3.82,4.43,1.91,9.1,-46.16,-29.75,-29.11,12.28,-39.25,-178.07,9,-72.708,133.513,161.417,3.111,8.427,2.817,9.41,5776.28,2.7,135.51,0,0,161.42,4,5.8711,0.4902,6.1931,0.4973,0,2,0,3,3,3,3,0.0654,0,0,0,0,0,31,326,0,2,-1,-1,-1
LOGGING,496182,2026-04-06T17:59:27,1775498367,989.1,32.35,203.04,1.669,2.136,13.801,-28.41,-153.3,-0.12,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,989.16,32.36,202.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.176,1.879,10.414,-0.127,-0.57,0.217,30.75,-18.812,38.812,-1.301,0.098,1.449,5.469,1.789,8.961,1.669,2.136,13.801,0.046,-0.39,0.291,22.931,-20.624,44.288,-4.29,0.01,3.83,4.69,1.88,9.06,-46.47,-30.47,-28.06,11.88,-40.25,-177.61,9,-72.556,133.91,161.457,3.38,8.475,2.788,9.54,5782.6,2.7,135.59,0,0,161.46,3,5.7481,0.4895,5.8758,0.4948,0,2,0,3,3,3,3,0.0657,0,0,0,0,0,50,326,0,1,-1,-1,-1
LOGGING,496221,2026-04-06T17:59:27,1775498367,989.1,32.35,203.04,1.838,2.121,13.444,-29.76,-152.66,-0.46,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,989.16,32.36,202.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.949,2.031,10.07,-0.1,-0.35,0.145,31.625,-24.125,37.875,-1.301,0.098,1.449,5.469,1.789,8.961,1.838,2.121,13.444,0.009,-0.391,0.274,23.169,-20.72,44.112,-4.08,0.02,3.66,4.74,1.88,9.06,-46.47,-30.47,-28.06,11.88,-40.25,-177.61,9,-72.404,134.279,161.578,3.613,8.519,2.807,9.67,5788.42,2.7,135.66,0,0,161.58,3,5.4838,0.4776,5.4838,0.4811,0,2,0,3,3,3,3,0.0657,0,0,0,0,0,39,326,0,40,-1,-1,-1
LOGGING,496295,2026-04-06T17:59:27,1775498367,989.08,32.35,203.23,1.941,1.938,12.082,-29.88,-152.64,-0.47,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,989.14,32.36,202.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.988,0.883,7.852,0.174,0.156,0.076,31.562,-19.938,37.938,-8.488,-0.797,-1.227,5.469,1.789,8.961,1.941,1.938,12.082,0.006,-0.376,0.262,23.452,-20.751,43.903,-4.75,0.02,3.02,4.74,1.88,9.06,-46.49,-30.49,-28.03,11.14,-41.05,-177.11,9,-72.141,134.871,161.672,4.006,8.586,2.734,9.86,5797.73,2.7,135.77,0,0,161.67,4,5.6516,0.4589,5.8064,0.4705,0,2,0,3,3,3,3,0.0667,0,0,0,0,0,74,327,0,2,-1,-1,-1
LOGGING,496338,2026-04-06T17:59:27,1775498367,989.08,32.35,203.23,2.029,1.725,10.803,-31.12,-152.07,-0.85,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,989.14,32.36,202.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.559,1.109,6.852,-0.02,-0.312,0.066,31.562,-19.938,37.938,-3.523,-1.586,-4.695,5.469,1.789,8.961,2.029,1.725,10.803,0.001,-0.313,0.232,23.617,-20.735,43.782,-4.5,-0.11,1.14,4.74,1.88,9.06,-46.84,-31.08,-27.06,10.93,-40.94,-177.01,9,-71.946,135.278,161.799,4.216,8.616,2.655,9.95,5804.11,2.71,135.85,0,0,161.8,3,4.6538,0.3896,4.8567,0.3927,0,2,0,3,3,3,3,0.0669,0,0,0,0,0,43,327,0,45,-1,-1,-1
LOGGING,496386,2026-04-06T17:59:27,1775498367,989.05,32.34,203.44,2.094,1.697,10.174,-32.16,-151.55,-1.24,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,989.12,32.36,202.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48,1.801,6.207,-0.141,-0.426,0.107,31.562,-19.938,37.938,-2.312,-1.727,-3.027,5.453,1.648,9.156,2.094,1.697,10.174,-0.018,-0.316,0.207,23.617,-20.735,43.782,-4.18,-0.37,0.38,4.86,1.84,9.07,-47.14,-31.61,-26.23,10.93,-40.94,-177.01,9,-71.757,135.658,161.818,4.364,8.647,2.492,10,5810.04,2.7,135.92,0,0,161.82,2,4.2099,0.3785,4.2099,0.3806,0,2,0,3,3,3,3,0.0669,0,0,0,0,0,48,327,0,1,-1,-1,-1
LOGGING,496422,2026-04-06T17:59:27,1775498367,989.05,32.34,203.44,1.747,1.528,9.248,-32.22,-151.52,-1.26,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,989.12,32.36,202.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.914,0.191,3.867,0.314,-0.062,0.105,32.75,-23.812,37.875,-2.312,-1.727,-3.027,5.453,1.648,9.156,1.747,1.528,9.248,-0.009,-0.31,0.198,24.018,-20.87,43.523,-4.18,-0.37,0.38,4.86,1.84,9.07,-47.16,-31.64,-26.2,10.93,-40.94,-177.01,9,-71.578,136.008,161.917,4.5,8.677,2.395,10.06,5815.48,2.71,135.99,0,0,161.92,2,4.2099,0.3686,4.2099,0.3806,0,2,0,3,3,3,3,0.0669,0,0,0,0,0,36,327,0,37,-1,-1,-1
LOGGING,496460,2026-04-06T17:59:27,1775498367,989.05,32.34,203.44,1.505,1.675,8.728,-32.96,-151.38,-1.32,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,989.11,32.35,202.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.914,0.766,6.129,-0.062,-0.201,0.162,32.75,-23.812,37.875,-7.398,-0.867,-3.012,5.453,1.648,9.156,1.505,1.675,8.728,0.028,-0.271,0.183,24.018,-20.87,43.523,-4.08,-0.47,-0.64,4.86,1.84,9.07,-47.25,-31.93,-25.7,10.83,-42,-176.96,9,-71.408,136.332,161.9,4.603,8.699,2.217,10.09,5820.51,2.7,136.05,0,0,161.9,4,4.1668,0.3288,4.4096,0.3323,0,2,0,3,3,3,3,0.0674,0,0,0,0,0,38,327,0,1,-1,-1,-1
LOGGING,496503,2026-04-06T17:59:27,1775498367,989.05,32.34,203.44,1.333,1.529,8.411,-33.72,-150.96,-1.52,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,989.11,32.35,202.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.453,0.844,7.625,0.049,-0.082,0.15,32.75,-23.812,37.875,-0.609,0.082,0.551,5.438,1.68,9.141,1.333,1.529,8.411,0.042,-0.246,0.175,24.018,-20.87,43.523,-3.82,-0.44,-0.71,4.96,1.81,9.09,-47.34,-32.29,-25.03,10.83,-42,-176.96,9,-71.216,136.693,161.99,4.699,8.721,2.089,10.12,5826.1,2.71,136.12,0,0,161.99,2,3.9137,0.3049,3.9137,0.3118,0,2,0,3,3,3,3,0.0674,0,0,0,0,0,43,327,0,44,-1,-1,-1
LOGGING,496540,2026-04-06T17:59:27,1775498367,989.03,32.34,203.65,1.072,1.516,8.602,-33.74,-150.95,-1.53,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,989.09,32.35,203.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.844,1.418,10.004,0.049,-0.082,0.15,32.312,-22.75,37.5,-6.898,-1.242,-0.566,5.438,1.68,9.141,1.072,1.516,8.602,0.043,-0.238,0.173,24.193,-20.91,43.396,-4.24,-0.55,-0.69,4.96,1.81,9.09,-47.34,-32.29,-25.03,10.83,-42,-176.96,9,-71.031,137.031,161.978,4.801,8.748,1.904,10.16,5831.33,2.7,136.19,0,0,161.98,2,4.3353,0.2979,4.3353,0.2979,0,2,0,3,3,3,3,0.0674,0,0,0,0,0,37,327,0,1,-1,-1,-1
LOGGING,496580,2026-04-06T17:59:27,1775498367,989.03,32.34,203.65,1.374,1.226,8.923,-34.13,-150.82,-1.46,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,989.09,32.35,203.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.711,-0.152,8.582,0.311,-0.008,0.033,32.312,-22.75,37.5,-0.625,-1.91,-0.582,5.438,1.68,9.141,1.374,1.226,8.923,0.07,-0.173,0.16,24.369,-20.95,43.268,-3.47,-0.52,-0.52,4.96,1.81,9.09,-47.38,-32.43,-24.59,11.43,-41.91,-176.58,9,-70.831,137.393,162.054,4.898,8.771,1.779,10.2,5836.91,2.71,136.26,0,0,162.05,6,3.5663,0.2474,4.1824,0.2673,0,2,0,3,3,3,3,0.0681,0,0,0,0,0,40,327,0,41,-1,-1,-1
LOGGING,496623,2026-04-06T17:59:27,1775498367,989,32.33,203.86,2.018,0.973,8.811,-34.19,-150.86,-1.39,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,989.07,32.35,203.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652,0.152,5.094,0.311,-0.008,0.033,32.312,-22.75,37.5,-1.848,0.777,-0.746,5.266,1.805,9.18,2.018,0.973,8.811,0.091,-0.143,0.148,24.369,-20.95,43.268,-2.99,-0.47,-0.52,4.98,1.81,9.09,-47.39,-32.44,-24.54,11.43,-41.91,-176.58,9,-70.644,137.726,162.044,4.965,8.792,1.642,10.23,5842.02,2.7,136.32,0,0,162.04,2,3.0721,0.2246,3.0721,0.2246,0,2,0,3,3,3,3,0.0681,0,0,0,0,0,43,327,0,2,-1,-1,-1
LOGGING,496664,2026-04-06T17:59:27,1775498367,989,32.33,203.86,1.949,0.932,8.622,-34.58,-150.4,-1.5,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,989.07,32.35,203.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652,0.152,5.094,0.141,0.109,0.113,32.25,-19.188,38.812,-3.953,0.012,2.234,5.266,1.805,9.18,1.949,0.932,8.622,0.095,-0.12,0.144,24.878,-21.041,42.921,-3.05,-0.44,-0.36,5.01,1.81,9.1,-47.39,-32.44,-24.54,11.43,-41.91,-176.58,9,-70.418,138.123,162.115,5.046,8.817,1.532,10.27,5848.13,2.71,136.39,0,0,162.12,2,3.1036,0.2104,3.1347,0.2104,0,2,0,3,3,3,3,0.0681,0,0,0,0,0,41,327,0,43,-1,-1,-1
LOGGING,496703,2026-04-06T17:59:27,1775498367,988.98,32.33,204.04,2.236,0.852,8.675,-34.82,-150.02,-1.53,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,989.06,32.34,203.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.637,0.191,9.121,0.422,0.254,0.072,32.25,-19.188,38.812,-3.953,0.012,2.234,5.266,1.805,9.18,2.236,0.852,8.675,0.128,-0.082,0.137,25.048,-20.998,42.826,-3.1,-0.41,-0.21,5.01,1.81,9.1,-47.29,-32.41,-23.98,11.43,-41.91,-176.58,9,-70.244,138.426,162.104,5.116,8.838,1.416,10.31,5852.76,2.7,136.45,0,0,162.1,1,3.1347,0.2049,3.1347,0.2049,0,2,0,3,3,3,3,0.0681,0,0,0,0,0,39,327,0,1,-1,-1,-1
LOGGING,496740,2026-04-06T17:59:27,1775498367,988.98,32.33,204.04,1.944,0.793,8.873,-34.93,-149.68,-1.48,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,989.06,32.34,203.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383,0.113,8.395,0.27,0.107,0.188,32.25,-19.188,38.812,-4.508,-1.879,-0.898,4.891,1.992,9.289,1.944,0.793,8.873,0.129,-0.039,0.153,25.048,-20.998,42.826,-2.96,-0.67,0.05,5,1.82,9.11,-47.24,-32.35,-23.45,12.49,-40.2,-175.71,9,-70.025,138.802,162.162,5.208,8.874,1.323,10.37,5858.51,2.71,136.52,0,0,162.16,4,3.0445,0.2059,3.3173,0.2202,0,2,0,3,3,3,3,0.0686,0,0,0,0,0,37,327,0,38,-1,-1,-1
LOGGING,496815,2026-04-06T17:59:27,1775498367,988.96,32.33,204.22,2.296,1.054,9.188,-34.94,-148.84,-1.25,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,989.04,32.34,203.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.316,0.652,12.488,0.324,-0.203,0.234,28.938,-17.375,38.875,2.566,-1.441,3.184,4.891,1.992,9.289,2.296,1.054,9.188,0.196,0.002,0.173,25.176,-20.879,42.697,-2.76,-0.61,0.25,4.99,1.84,9.13,-46.99,-32.02,-22.19,12.78,-39.79,-174.71,9,-69.65,139.433,162.194,5.355,8.937,1.154,10.48,5868.1,2.71,136.64,0,0,162.19,4,2.856,0.262,2.989,0.2823,0,2,0,3,3,3,3,0.0691,0,0,0,0,0,75,328,0,1,-1,-1,-1
LOGGING,496854,2026-04-06T17:59:27,1775498367,988.96,32.33,204.22,2.665,1.05,9.525,-34.83,-148.86,-1.12,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,989.04,32.34,203.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.316,0.652,12.488,0.324,-0.203,0.234,28.938,-17.375,38.875,-3.977,-0.395,3,4.75,2.125,9.281,2.665,1.05,9.525,0.215,0,0.183,25.218,-20.84,42.654,-2.49,-0.65,0.87,4.95,1.88,9.15,-46.97,-32.01,-22.14,12.78,-39.79,-174.71,9,-69.424,139.808,162.242,5.448,8.983,1.106,10.56,5873.78,2.71,136.71,0,0,162.24,1,2.7155,0.2823,2.7155,0.2823,0,2,0,3,3,3,3,0.0691,0,0,0,0,0,39,328,0,40,-1,-1,-1
LOGGING,496894,2026-04-06T17:59:27,1775498367,988.96,32.33,204.22,2.725,1.057,9.689,-34.94,-148.38,-1.13,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,989.02,32.34,203.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.086,-0.191,12.102,0.539,0.141,0.305,28.938,-17.375,38.875,-4.504,-0.555,-2.195,4.758,2.156,9.266,2.725,1.057,9.689,0.215,-0.006,0.205,25.218,-20.84,42.654,-2.36,-0.45,0.92,4.93,1.91,9.16,-46.88,-31.89,-21.52,12.78,-39.79,-174.71,9,-69.204,140.169,162.228,5.535,9.019,1.032,10.63,5879.21,2.71,136.77,0,0,162.23,3,2.5817,0.2982,2.6693,0.3233,0,2,0,3,3,3,3,0.0691,0,0,0,0,0,40,328,0,12,-1,-1,-1
LOGGING,496941,2026-04-06T17:59:28,1775498368,988.94,32.33,204.37,3.458,0.975,10.035,-34.99,-147.44,-0.96,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,989.01,32.34,203.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,2.223,9.805,0.188,0.008,0.285,28.938,-17.375,38.875,0.406,-1.891,2.145,4.758,2.156,9.266,3.458,0.975,10.035,0.229,-0.001,0.229,25.218,-20.84,42.654,-2.32,-0.58,0.76,4.92,1.92,9.17,-46.68,-31.63,-20.23,13.32,-40.3,-172.93,9,-68.94,140.596,162.232,5.635,9.063,0.945,10.71,5885.61,2.7,136.85,0,0,162.23,3,2.5134,0.3236,2.6693,0.3282,0,2,0,3,3,3,3,0.0696,0,0,0,0,0,47,328,0,1,-1,-1,-1
LOGGING,496982,2026-04-06T17:59:28,1775498368,988.94,32.33,204.37,3.884,0.905,10.514,-34.85,-146.8,-0.66,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,989.01,32.34,203.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.703,0,14.328,0.078,0.012,0.316,28.938,-17.375,38.875,0.406,-1.891,2.145,4.758,2.156,9.266,3.884,0.905,10.514,0.216,0,0.242,25.218,-20.84,42.654,-2.2,-0.63,0.82,4.92,1.92,9.17,-46.59,-31.45,-19.23,13.6,-40.03,-172.23,9,-68.725,140.941,162.267,5.708,9.105,0.907,10.78,5890.76,2.71,136.92,0,0,162.27,1,2.4317,0.324,2.4317,0.324,0,2,0,3,3,3,3,0.0703,0,0,0,0,0,41,328,0,42,-1,-1,-1
LOGGING,497023,2026-04-06T17:59:28,1775498368,988.93,32.32,204.48,4.202,1.049,10.655,-34.86,-145.97,-0.68,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,988.99,32.33,203.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.336,3.18,13.328,0.115,0.102,0.303,27.625,-21.875,40.5,0.406,-1.891,2.145,4.758,2.156,9.266,4.202,1.049,10.655,0.246,0.055,0.246,25.466,-20.905,42.509,-2.2,-0.63,0.82,4.92,1.92,9.17,-46.43,-31.16,-18.21,13.6,-40.03,-172.23,9,-68.473,141.34,162.271,5.792,9.155,0.842,10.87,5896.7,2.7,136.99,0,0,162.27,3,2.4317,0.3526,2.4317,0.3541,0,2,0,3,3,3,3,0.0703,0,0,0,0,0,41,328,0,1,-1,-1,-1
LOGGING,497071,2026-04-06T17:59:28,1775498368,988.93,32.32,204.48,4.201,1.114,10.672,-34.75,-145.05,-0.69,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,988.99,32.33,203.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191,1.492,7.699,0.299,0.285,0.303,27.625,-21.875,40.5,-4.598,-1.016,-1.621,4.406,2.508,9.32,4.201,1.114,10.672,0.224,0.074,0.261,25.5,-20.92,42.477,-2.17,-0.81,0.99,4.9,1.95,9.17,-46.36,-30.84,-17.13,14.26,-38.8,-170.54,9,-68.188,141.79,162.311,5.885,9.223,0.815,10.97,5903.35,2.71,137.07,0,0,162.31,3,2.5419,0.3518,2.6808,0.3603,0,2,0,3,3,3,3,0.071,0,0,0,0,0,48,328,0,49,-1,-1,-1
